dataset,seed,task,method,seen,known,scope,n_images,n_classes,correct_sample,correct_macro,to_other_sample,to_other_macro,wrong_within_sample,wrong_within_macro
HK,1994,5,CT-ConCM-CB,10,8,old,406,8,69.95073891625616,35.689077182979624,16.25615763546798,36.8714612369338,13.793103448275861,27.439461580086583
HK,1994,5,CT-ConCM-CB,10,8,current,62,2,98.38709677419355,50.0,1.6129032258064515,50.0,0.0,0.0
HK,1994,5,CT-ConCM,10,8,old,406,8,70.6896551724138,39.512525076549466,11.330049261083744,29.84592770034843,17.980295566502463,30.6415472231021
HK,1994,5,CT-ConCM,10,8,current,62,2,88.70967741935483,45.08196721311475,11.29032258064516,54.91803278688525,0.0,0.0
HK,1994,6,CT-ConCM-CB,12,10,old,468,10,1.282051282051282,0.5721870342771982,97.64957264957265,95.37141052669841,1.0683760683760684,4.0564024390243905
HK,1994,6,CT-ConCM-CB,12,10,current,280,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1994,6,CT-ConCM,12,10,old,468,10,16.88034188034188,13.14701305624936,75.64102564102564,74.03511409289098,7.478632478632479,12.817872850859654
HK,1994,6,CT-ConCM,12,10,current,280,2,96.78571428571429,96.42949614209518,3.214285714285714,3.5705038579048214,0.0,0.0
HK,1994,7,CT-ConCM-CB,14,12,old,748,12,22.32620320855615,9.093725824345677,54.94652406417112,69.39858527377461,22.727272727272727,21.507688901879717
HK,1994,7,CT-ConCM-CB,14,12,current,171,2,99.41520467836257,99.6951219512195,0.0,0.0,0.5847953216374269,0.3048780487804878
HK,1994,7,CT-ConCM,14,12,old,748,12,31.818181818181817,14.339255759171868,38.903743315508024,51.174336613067574,29.27807486631016,34.48640762776056
HK,1994,7,CT-ConCM,14,12,current,171,2,94.73684210526315,69.90418118466899,2.923976608187134,1.524390243902439,2.3391812865497075,28.57142857142857
HK,1994,8,CT-ConCM-CB,16,14,old,919,14,18.171926006528835,14.212860310421286,67.89989118607181,64.58051299842927,13.928182807399347,21.20662669114944
HK,1994,8,CT-ConCM-CB,16,14,current,22,2,95.45454545454545,50.0,0.0,0.0,4.545454545454546,50.0
HK,1994,8,CT-ConCM,16,14,old,919,14,33.623503808487484,21.65626279887582,12.404787812840043,26.781992103619025,53.97170837867247,51.56174509750515
HK,1994,8,CT-ConCM,16,14,current,22,2,95.45454545454545,50.0,0.0,0.0,4.545454545454546,50.0
HK,1994,9,CT-ConCM-CB,18,16,old,941,16,1.0626992561105209,2.7293844367015097,94.2614240170032,94.88258660194344,4.675876726886291,2.388028961355045
HK,1994,9,CT-ConCM-CB,18,16,current,146,2,94.52054794520548,93.24215607401449,0.0,0.0,5.47945205479452,6.757843925985519
HK,1994,9,CT-ConCM,18,16,old,941,16,11.052072263549416,10.034595109139735,70.45696068012752,72.66134838983933,18.49096705632306,17.304056501020927
HK,1994,9,CT-ConCM,18,16,current,146,2,95.2054794520548,89.39393939393939,0.0,0.0,4.794520547945205,10.606060606060606
HK,1994,10,CT-ConCM-CB,20,18,old,1087,18,0.0,0.0,99.90800367985281,99.96527777777777,0.09199632014719411,0.034722222222222224
HK,1994,10,CT-ConCM-CB,20,18,current,210,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1994,10,CT-ConCM,20,18,old,1087,18,6.6237350505979755,7.077507934261909,77.18491260349586,81.54549131744211,16.19135234590616,11.377000748295979
HK,1994,10,CT-ConCM,20,18,current,210,2,99.52380952380952,99.16666666666667,0.4761904761904762,0.8333333333333334,0.0,0.0
HK,1994,11,CT-ConCM-CB,23,20,old,1297,20,0.15420200462606012,0.11666666666666668,99.46029298380878,99.67860989555153,0.3855050115651504,0.2047234377818068
HK,1994,11,CT-ConCM-CB,23,20,current,401,3,96.25935162094763,93.89488507135567,0.0,0.0,3.7406483790523692,6.1051149286443405
HK,1994,11,CT-ConCM,23,20,old,1297,20,18.350038550501157,11.403422866313635,54.741711642251346,66.37269801886924,26.908249807247493,22.223879114817112
HK,1994,11,CT-ConCM,23,20,current,401,3,93.26683291770573,88.9830213359625,3.7406483790523692,5.817929347341112,2.9925187032418954,5.1990493166963745
HK,1995,1,CT-J-CB,2,0,current,324,2,98.4567901234568,98.4375,0.0,0.0,1.5432098765432098,1.5625
HK,1995,1,CT-J-Stale,2,0,current,324,2,98.4567901234568,98.4375,0.0,0.0,1.5432098765432098,1.5625
HK,1995,1,PT-CB,2,0,current,324,2,98.4567901234568,98.4375,0.0,0.0,1.5432098765432098,1.5625
HK,1995,1,CT-Risk,2,0,current,324,2,98.4567901234568,98.4375,0.0,0.0,1.5432098765432098,1.5625
HK,1995,2,CT-J-CB,4,2,old,324,2,97.53086419753086,97.50762195121952,0.9259259259259258,0.929878048780488,1.5432098765432098,1.5625
HK,1995,2,CT-J-CB,4,2,current,68,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,2,CT-J-Stale,4,2,old,324,2,96.29629629629629,96.26524390243902,1.8518518518518516,1.859756097560976,1.8518518518518516,1.875
HK,1995,2,CT-J-Stale,4,2,current,68,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,2,PT-CB,4,2,old,324,2,97.53086419753086,97.50762195121952,0.9259259259259258,0.929878048780488,1.5432098765432098,1.5625
HK,1995,2,PT-CB,4,2,current,68,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,2,CT-Risk,4,2,old,324,2,97.53086419753086,97.50762195121952,0.9259259259259258,0.929878048780488,1.5432098765432098,1.5625
HK,1995,2,CT-Risk,4,2,current,68,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,3,CT-J-CB,6,4,old,392,4,97.95918367346938,98.76143292682926,0.25510204081632654,0.1524390243902439,1.7857142857142856,1.0861280487804876
HK,1995,3,CT-J-CB,6,4,current,124,2,98.38709677419355,49.59349593495935,1.6129032258064515,50.40650406504065,0.0,0.0
HK,1995,3,CT-J-Stale,6,4,old,392,4,93.87755102040816,93.6496443089431,3.316326530612245,4.635416666666666,2.806122448979592,1.714939024390244
HK,1995,3,CT-J-Stale,6,4,current,124,2,99.19354838709677,50.0,0.8064516129032258,50.0,0.0,0.0
HK,1995,3,PT-CB,6,4,old,392,4,98.46938775510205,99.06631097560977,0.0,0.0,1.530612244897959,0.9336890243902438
HK,1995,3,PT-CB,6,4,current,124,2,98.38709677419355,49.59349593495935,1.6129032258064515,50.40650406504065,0.0,0.0
HK,1995,3,CT-Risk,6,4,old,392,4,97.95918367346938,98.76143292682926,0.25510204081632654,0.1524390243902439,1.7857142857142856,1.0861280487804876
HK,1995,3,CT-Risk,6,4,current,124,2,98.38709677419355,49.59349593495935,1.6129032258064515,50.40650406504065,0.0,0.0
HK,1995,4,CT-J-CB,8,6,old,516,6,89.72868217054264,62.11297425474255,8.720930232558139,20.459857723577237,1.550387596899225,17.427168021680217
HK,1995,4,CT-J-CB,8,6,current,154,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,4,CT-J-Stale,8,6,old,516,6,34.10852713178294,28.46290650406504,65.31007751937985,71.22459349593497,0.5813953488372093,0.3125
HK,1995,4,CT-J-Stale,8,6,current,154,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,4,PT-CB,8,6,old,516,6,98.25581395348837,82.47120596205963,0.1937984496124031,0.10416666666666667,1.550387596899225,17.42462737127371
HK,1995,4,PT-CB,8,6,current,154,2,96.1038961038961,92.68292682926828,3.896103896103896,7.317073170731707,0.0,0.0
HK,1995,4,CT-Risk,8,6,old,516,6,89.72868217054264,62.11297425474255,8.720930232558139,20.459857723577237,1.550387596899225,17.427168021680217
HK,1995,4,CT-Risk,8,6,current,154,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,5,CT-J-CB,10,8,old,670,8,69.55223880597015,57.89032147096913,20.746268656716417,12.701014911144688,9.701492537313433,29.408663617886177
HK,1995,5,CT-J-CB,10,8,current,174,2,98.85057471264368,97.2922502334267,0.0,0.0,1.1494252873563218,2.7077497665732957
HK,1995,5,CT-J-Stale,10,8,old,670,8,16.567164179104477,17.374872967479675,69.85074626865672,63.41590447154473,13.582089552238804,19.209222560975608
HK,1995,5,CT-J-Stale,10,8,current,174,2,98.85057471264368,97.2922502334267,0.0,0.0,1.1494252873563218,2.7077497665732957
HK,1995,5,PT-CB,10,8,old,670,8,97.16417910447761,84.58142784552845,0.8955223880597015,0.5989583333333333,1.9402985074626864,14.819613821138208
HK,1995,5,PT-CB,10,8,current,174,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,5,CT-Risk,10,8,old,670,8,69.55223880597015,57.89032147096913,20.746268656716417,12.701014911144688,9.701492537313433,29.408663617886177
HK,1995,5,CT-Risk,10,8,current,174,2,98.85057471264368,97.2922502334267,0.0,0.0,1.1494252873563218,2.7077497665732957
HK,1995,6,CT-J-CB,12,10,old,844,10,53.43601895734598,56.218047660462844,35.308056872037916,26.697921371224936,11.255924170616113,17.08403096831221
HK,1995,6,CT-J-CB,12,10,current,7,2,71.42857142857143,50.0,14.285714285714285,25.0,14.285714285714285,25.0
HK,1995,6,CT-J-Stale,12,10,old,844,10,15.995260663507107,13.960281876978433,80.45023696682463,80.66203807409718,3.5545023696682465,5.377680048924383
HK,1995,6,CT-J-Stale,12,10,current,7,2,71.42857142857143,50.0,0.0,0.0,28.57142857142857,50.0
HK,1995,6,PT-CB,12,10,old,844,10,97.03791469194313,86.68951971032315,0.8293838862559242,0.8567201270752204,2.132701421800948,12.453760162601624
HK,1995,6,PT-CB,12,10,current,7,2,71.42857142857143,50.0,28.57142857142857,50.0,0.0,0.0
HK,1995,6,CT-Risk,12,10,old,844,10,53.43601895734598,56.218047660462844,35.308056872037916,26.697921371224936,11.255924170616113,17.08403096831221
HK,1995,6,CT-Risk,12,10,current,7,2,71.42857142857143,50.0,14.285714285714285,25.0,14.285714285714285,25.0
HK,1995,7,CT-J-CB,14,12,old,851,12,32.78495887191539,22.536122095971276,60.752056404230316,70.7709807008397,6.462984723854288,6.692897203189021
HK,1995,7,CT-J-CB,14,12,current,34,2,76.47058823529412,39.39393939393939,11.76470588235294,6.0606060606060606,11.76470588235294,54.54545454545454
HK,1995,7,CT-J-Stale,14,12,old,851,12,4.230317273795535,2.5656334688346885,95.76968272620446,97.43436653116531,0.0,0.0
HK,1995,7,CT-J-Stale,14,12,current,34,2,88.23529411764706,45.45454545454545,0.0,0.0,11.76470588235294,54.54545454545454
HK,1995,7,PT-CB,14,12,old,851,12,96.12220916568742,76.16983785384073,0.35252643948296125,2.2023809523809526,3.525264394829612,21.627781193778326
HK,1995,7,PT-CB,14,12,current,34,2,38.23529411764706,19.696969696969695,58.82352941176471,78.78787878787878,2.941176470588235,1.5151515151515151
HK,1995,7,CT-Risk,14,12,old,851,12,32.90246768507638,22.675010984860165,60.634547591069335,70.63209181195081,6.462984723854288,6.692897203189021
HK,1995,7,CT-Risk,14,12,current,34,2,76.47058823529412,39.39393939393939,11.76470588235294,6.0606060606060606,11.76470588235294,54.54545454545454
HK,1995,8,CT-J-CB,16,14,old,885,14,19.43502824858757,9.47405141997802,77.51412429378531,88.770779622244,3.050847457627119,1.7551689577779588
HK,1995,8,CT-J-CB,16,14,current,73,2,98.63013698630137,99.24242424242425,0.0,0.0,1.36986301369863,0.7575757575757576
HK,1995,8,CT-J-Stale,16,14,old,885,14,2.4858757062146895,1.3385598141695705,97.51412429378531,98.66144018583043,0.0,0.0
HK,1995,8,CT-J-Stale,16,14,current,73,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,8,PT-CB,16,14,old,885,14,93.44632768361582,64.86640489529145,1.807909604519774,15.722671274718314,4.745762711864407,19.410923829990235
HK,1995,8,PT-CB,16,14,current,73,2,35.61643835616438,51.62337662337663,64.38356164383562,48.37662337662337,0.0,0.0
HK,1995,8,CT-Risk,16,14,old,885,14,19.774011299435028,9.682384753311354,77.28813559322035,88.60708914605355,2.937853107344633,1.710526100635101
HK,1995,8,CT-Risk,16,14,current,73,2,98.63013698630137,99.24242424242425,0.0,0.0,1.36986301369863,0.7575757575757576
HK,1995,9,CT-J-CB,18,16,old,958,16,3.653444676409186,4.068670150987224,80.06263048016702,67.67707187066021,16.2839248434238,28.25425797835257
HK,1995,9,CT-J-CB,18,16,current,218,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,9,CT-J-Stale,18,16,old,958,16,0.8350730688935281,0.40650406504065045,99.16492693110646,99.59349593495935,0.0,0.0
HK,1995,9,CT-J-Stale,18,16,current,218,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,9,PT-CB,18,16,old,958,16,88.62212943632568,62.04888089751791,0.6263048016701461,3.3814242160278742,10.751565762004175,34.56969488645421
HK,1995,9,PT-CB,18,16,current,218,2,85.77981651376146,75.09136472799416,14.220183486238533,24.908635272005846,0.0,0.0
HK,1995,9,CT-Risk,18,16,old,958,16,3.653444676409186,4.068670150987224,80.27139874739039,67.90552831005414,16.075156576200417,28.02580153895863
HK,1995,9,CT-Risk,18,16,current,218,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,10,CT-J-CB,20,18,old,1176,18,1.530612244897959,1.1938324457902614,96.34353741496598,94.6669237808196,2.1258503401360542,4.139243773390114
HK,1995,10,CT-J-CB,20,18,current,186,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,10,CT-J-Stale,20,18,old,1176,18,0.3401360544217687,0.18066847335140018,99.65986394557824,99.8193315266486,0.0,0.0
HK,1995,10,CT-J-Stale,20,18,current,186,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,10,PT-CB,20,18,old,1176,18,86.64965986394559,62.302925309090455,1.9557823129251701,4.913654028698276,11.394557823129253,32.78342066221127
HK,1995,10,PT-CB,20,18,current,186,2,97.84946236559139,50.0,2.1505376344086025,50.0,0.0,0.0
HK,1995,10,CT-Risk,20,18,old,1176,18,1.445578231292517,1.1027577645516455,96.51360544217688,94.79187380081162,2.0408163265306123,4.105368434636728
HK,1995,10,CT-Risk,20,18,current,186,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,11,CT-J-CB,23,20,old,1362,20,0.2936857562408223,1.3324175824175823,92.29074889867842,92.03336156981719,7.415565345080763,6.634220847765225
HK,1995,11,CT-J-CB,23,20,current,336,3,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,11,CT-J-Stale,23,20,old,1362,20,0.0,0.0,100.0,100.0,0.0,0.0
HK,1995,11,CT-J-Stale,23,20,current,336,3,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,11,PT-CB,23,20,old,1362,20,82.30543318649045,56.999912507457516,6.093979441997063,5.993017073476291,11.600587371512482,37.007070419066196
HK,1995,11,PT-CB,23,20,current,336,3,84.22619047619048,88.64646464646464,15.773809523809524,11.353535353535353,0.0,0.0
HK,1995,11,CT-Risk,23,20,old,1362,20,0.2936857562408223,1.3324175824175823,93.17180616740089,92.828776326629,6.534508076358296,5.83880609095341
HK,1995,11,CT-Risk,23,20,current,336,3,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,1,CT-ConCM-CB,2,0,current,324,2,98.4567901234568,98.4375,0.0,0.0,1.5432098765432098,1.5625
HK,1995,1,CT-ConCM,2,0,current,324,2,98.14814814814815,98.16310975609757,0.0,0.0,1.8518518518518516,1.8368902439024388
HK,1995,2,CT-ConCM-CB,4,2,old,324,2,97.8395061728395,97.82012195121952,0.9259259259259258,0.929878048780488,1.2345679012345678,1.25
HK,1995,2,CT-ConCM-CB,4,2,current,68,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,2,CT-ConCM,4,2,old,324,2,82.4074074074074,82.55335365853658,17.28395061728395,17.134146341463413,0.30864197530864196,0.3125
HK,1995,2,CT-ConCM,4,2,current,68,2,88.23529411764706,93.33333333333333,11.76470588235294,6.666666666666667,0.0,0.0
HK,1995,3,CT-ConCM-CB,6,4,old,392,4,98.21428571428571,98.91006097560975,0.0,0.0,1.7857142857142856,1.0899390243902438
HK,1995,3,CT-ConCM-CB,6,4,current,124,2,98.38709677419355,49.59349593495935,1.6129032258064515,50.40650406504065,0.0,0.0
HK,1995,3,CT-ConCM,6,4,old,392,4,90.3061224489796,90.69613821138212,5.1020408163265305,6.498983739837398,4.591836734693878,2.804878048780488
HK,1995,3,CT-ConCM,6,4,current,124,2,99.19354838709677,50.0,0.8064516129032258,50.0,0.0,0.0
HK,1995,4,CT-ConCM-CB,8,6,old,516,6,87.98449612403101,60.94935636856368,10.852713178294573,21.831808943089428,1.1627906976744187,17.218834688346885
HK,1995,4,CT-ConCM-CB,8,6,current,154,2,99.35064935064936,98.78048780487805,0.6493506493506493,1.2195121951219512,0.0,0.0
HK,1995,4,CT-ConCM,8,6,old,516,6,83.52713178294574,71.91819105691057,9.30232558139535,6.96900406504065,7.170542635658915,21.11280487804878
HK,1995,4,CT-ConCM,8,6,current,154,2,92.20779220779221,85.36585365853658,7.792207792207792,14.634146341463413,0.0,0.0
HK,1995,5,CT-ConCM-CB,10,8,old,670,8,67.91044776119402,67.16199231959135,24.328358208955223,15.940776989351752,7.761194029850746,16.89723069105691
HK,1995,5,CT-ConCM-CB,10,8,current,174,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,5,CT-ConCM,10,8,old,670,8,84.6268656716418,67.88463311209439,7.611940298507462,4.815443107417799,7.761194029850746,27.299923780487806
HK,1995,5,CT-ConCM,10,8,current,174,2,99.42528735632183,99.67320261437908,0.5747126436781609,0.32679738562091504,0.0,0.0
HK,1995,6,CT-ConCM-CB,12,10,old,844,10,68.48341232227489,67.92132210103985,20.260663507109005,15.755772474109436,11.255924170616113,16.32290542485071
HK,1995,6,CT-ConCM-CB,12,10,current,7,2,71.42857142857143,50.0,14.285714285714285,25.0,14.285714285714285,25.0
HK,1995,6,CT-ConCM,12,10,old,844,10,84.71563981042654,70.09302959798208,0.11848341232227488,0.0625,15.165876777251185,29.844470402017915
HK,1995,6,CT-ConCM,12,10,current,7,2,14.285714285714285,10.0,85.71428571428571,90.0,0.0,0.0
HK,1995,7,CT-ConCM-CB,14,12,old,851,12,38.54289071680376,30.08795066729236,55.229142185663925,59.143011692109994,6.227967097532315,10.769037640597645
HK,1995,7,CT-ConCM-CB,14,12,current,34,2,85.29411764705883,43.93939393939394,2.941176470588235,1.5151515151515151,11.76470588235294,54.54545454545454
HK,1995,7,CT-ConCM,14,12,old,851,12,50.76380728554641,34.98955464203573,18.566392479435958,22.600294265186708,30.669800235017625,42.41015109277757
HK,1995,7,CT-ConCM,14,12,current,34,2,61.76470588235294,31.818181818181817,38.23529411764706,68.18181818181819,0.0,0.0
HK,1995,8,CT-ConCM-CB,16,14,old,885,14,2.824858757062147,1.5127758420441348,97.06214689265536,98.27077394150565,0.11299435028248588,0.21645021645021645
HK,1995,8,CT-ConCM-CB,16,14,current,73,2,98.63013698630137,99.24242424242425,0.0,0.0,1.36986301369863,0.7575757575757576
HK,1995,8,CT-ConCM,16,14,old,885,14,2.0338983050847457,1.0452961672473866,96.38418079096044,97.9938430471967,1.5819209039548021,0.9608607855559075
HK,1995,8,CT-ConCM,16,14,current,73,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,9,CT-ConCM-CB,18,16,old,958,16,1.0438413361169103,0.5081300813008129,98.8517745302714,99.30247597930524,0.10438413361169101,0.1893939393939394
HK,1995,9,CT-ConCM-CB,18,16,current,218,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,9,CT-ConCM,18,16,old,958,16,12.630480167014612,6.034025042269228,83.40292275574113,91.74845191978315,3.966597077244259,2.217523037947626
HK,1995,9,CT-ConCM,18,16,current,218,2,97.70642201834863,95.9016393442623,2.293577981651376,4.098360655737705,0.0,0.0
HK,1995,10,CT-ConCM-CB,20,18,old,1176,18,0.08503401360544217,0.045167118337850046,99.91496598639455,99.95483288166214,0.0,0.0
HK,1995,10,CT-ConCM-CB,20,18,current,186,2,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,10,CT-ConCM,20,18,old,1176,18,7.3979591836734695,4.621914944819997,72.27891156462584,71.32115165652196,20.32312925170068,24.05693339865806
HK,1995,10,CT-ConCM,20,18,current,186,2,97.84946236559139,50.0,2.1505376344086025,50.0,0.0,0.0
HK,1995,11,CT-ConCM-CB,23,20,old,1362,20,0.0,0.0,99.77973568281938,99.69696969696969,0.22026431718061676,0.30303030303030304
HK,1995,11,CT-ConCM-CB,23,20,current,336,3,100.0,100.0,0.0,0.0,0.0,0.0
HK,1995,11,CT-ConCM,23,20,old,1362,20,1.0279001468428781,0.38839285714285715,83.40675477239354,80.43917503840674,15.565345080763581,19.172432104450394
HK,1995,11,CT-ConCM,23,20,current,336,3,97.91666666666666,90.27417027417027,0.8928571428571428,3.3766233766233764,1.1904761904761905,6.349206349206349
ISIC,1993,1,CT-J-CB,2,0,current,85,2,97.6470588235294,97.5609756097561,0.0,0.0,2.3529411764705883,2.4390243902439024
ISIC,1993,1,CT-J-Stale,2,0,current,85,2,97.6470588235294,97.5609756097561,0.0,0.0,2.3529411764705883,2.4390243902439024
ISIC,1993,1,PT-CB,2,0,current,85,2,95.29411764705881,95.28824833702882,0.0,0.0,4.705882352941177,4.711751662971175
ISIC,1993,1,CT-Risk,2,0,current,85,2,97.6470588235294,97.5609756097561,0.0,0.0,2.3529411764705883,2.4390243902439024
ISIC,1993,2,CT-J-CB,4,2,old,85,2,69.41176470588235,69.04101995565411,29.411764705882355,29.73946784922395,1.1764705882352942,1.2195121951219512
ISIC,1993,2,CT-J-CB,4,2,current,64,2,73.4375,69.58333333333333,18.75,20.0,7.8125,10.416666666666668
ISIC,1993,2,CT-J-Stale,4,2,old,85,2,38.82352941176471,38.66407982261641,61.1764705882353,61.3359201773836,0.0,0.0
ISIC,1993,2,CT-J-Stale,4,2,current,64,2,82.8125,78.75,4.6875,5.416666666666667,12.5,15.833333333333336
ISIC,1993,2,PT-CB,4,2,old,85,2,84.70588235294117,84.47893569844788,12.941176470588237,13.16518847006652,2.3529411764705883,2.3558758314855877
ISIC,1993,2,PT-CB,4,2,current,64,2,51.5625,51.24999999999999,35.9375,34.583333333333336,12.5,14.166666666666666
ISIC,1993,2,CT-Risk,4,2,old,85,2,69.41176470588235,69.04101995565411,29.411764705882355,29.73946784922395,1.1764705882352942,1.2195121951219512
ISIC,1993,2,CT-Risk,4,2,current,64,2,73.4375,69.58333333333333,18.75,20.0,7.8125,10.416666666666668
ISIC,1993,3,CT-J-CB,6,4,old,149,4,58.38926174496645,58.06310051736882,18.79194630872483,17.903732446415376,22.818791946308725,24.033167036215815
ISIC,1993,3,CT-J-CB,6,4,current,63,2,79.36507936507937,80.14553014553015,17.46031746031746,16.008316008316008,3.1746031746031744,3.8461538461538463
ISIC,1993,3,CT-J-Stale,6,4,old,149,4,26.845637583892618,27.712028824833702,63.08724832214765,62.32631189948263,10.06711409395973,9.961659275683665
ISIC,1993,3,CT-J-Stale,6,4,current,63,2,92.06349206349206,91.52806652806653,4.761904761904762,4.625779625779626,3.1746031746031744,3.8461538461538463
ISIC,1993,3,PT-CB,6,4,old,149,4,64.42953020134227,62.81966001478197,10.738255033557047,11.847745750184776,24.832214765100673,25.332594235033255
ISIC,1993,3,PT-CB,6,4,current,63,2,65.07936507936508,68.55509355509355,33.33333333333333,29.521829521829524,1.5873015873015872,1.9230769230769231
ISIC,1993,3,CT-Risk,6,4,old,149,4,57.71812080536913,57.49491869918699,18.79194630872483,17.903732446415376,23.48993288590604,24.601348854397635
ISIC,1993,3,CT-Risk,6,4,current,63,2,79.36507936507937,80.14553014553015,17.46031746031746,16.008316008316008,3.1746031746031744,3.8461538461538463
ISIC,1993,4,CT-J-CB,8,6,old,212,6,42.45283018867924,44.956022882852146,45.75471698113208,43.439535177340055,11.79245283018868,11.604441939807792
ISIC,1993,4,CT-J-CB,8,6,current,83,2,81.92771084337349,81.58049353701527,10.843373493975903,10.840188014101058,7.228915662650602,7.579318448883667
ISIC,1993,4,CT-J-Stale,8,6,old,212,6,9.90566037735849,13.72863247863248,90.09433962264151,86.27136752136751,0.0,0.0
ISIC,1993,4,CT-J-Stale,8,6,current,83,2,90.36144578313254,89.98237367802587,0.0,0.0,9.63855421686747,10.017626321974149
ISIC,1993,4,PT-CB,8,6,old,212,6,57.07547169811321,58.19141608775755,12.264150943396226,12.018461835535007,30.660377358490564,29.790122076707444
ISIC,1993,4,PT-CB,8,6,current,83,2,46.98795180722892,47.41480611045829,50.602409638554214,50.146886016451234,2.4096385542168677,2.4383078730904817
ISIC,1993,4,CT-Risk,8,6,old,212,6,42.924528301886795,45.372689549518824,44.81132075471698,42.61636444563274,12.264150943396226,12.010946004848444
ISIC,1993,4,CT-Risk,8,6,current,83,2,80.72289156626506,80.49353701527615,12.048192771084338,11.927144535840188,7.228915662650602,7.579318448883667
ISIC,1993,1,CT-ConCM-CB,2,0,current,85,2,97.6470588235294,97.5609756097561,0.0,0.0,2.3529411764705883,2.4390243902439024
ISIC,1993,1,CT-ConCM,2,0,current,85,2,83.52941176470588,82.92682926829269,0.0,0.0,16.470588235294116,17.073170731707318
ISIC,1993,2,CT-ConCM-CB,4,2,old,85,2,0.0,0.0,100.0,100.0,0.0,0.0
ISIC,1993,2,CT-ConCM-CB,4,2,current,64,2,75.0,70.0,0.0,0.0,25.0,30.0
ISIC,1993,2,CT-ConCM,4,2,old,85,2,0.0,0.0,100.0,100.0,0.0,0.0
ISIC,1993,2,CT-ConCM,4,2,current,64,2,62.5,50.0,0.0,0.0,37.5,50.0
ISIC,1993,3,CT-ConCM-CB,6,4,old,149,4,5.369127516778524,5.359848484848484,82.5503355704698,83.75785291943828,12.080536912751679,10.882298595713232
ISIC,1993,3,CT-ConCM-CB,6,4,current,63,2,90.47619047619048,89.6049896049896,3.1746031746031744,3.2744282744282747,6.349206349206349,7.120582120582121
ISIC,1993,3,CT-ConCM,6,4,old,149,4,12.080536912751679,14.583333333333332,57.04697986577181,56.72810421286031,30.87248322147651,28.688562453806355
ISIC,1993,3,CT-ConCM,6,4,current,63,2,50.79365079365079,44.386694386694394,38.095238095238095,42.15176715176715,11.11111111111111,13.461538461538462
ISIC,1993,4,CT-ConCM-CB,8,6,old,212,6,1.8867924528301887,2.6175213675213675,97.16981132075472,96.5593079007713,0.9433962264150944,0.8231707317073171
ISIC,1993,4,CT-ConCM-CB,8,6,current,83,2,89.1566265060241,88.36662749706228,0.0,0.0,10.843373493975903,11.633372502937721
ISIC,1993,4,CT-ConCM,8,6,old,212,6,0.0,0.0,100.0,100.0,0.0,0.0
ISIC,1993,4,CT-ConCM,8,6,current,83,2,89.1566265060241,89.15981198589894,0.0,0.0,10.843373493975903,10.840188014101058
ISIC,1994,1,CT-J-CB,2,0,current,64,2,79.6875,73.75,0.0,0.0,20.3125,26.25
ISIC,1994,1,CT-J-Stale,2,0,current,64,2,79.6875,73.75,0.0,0.0,20.3125,26.25
ISIC,1994,1,PT-CB,2,0,current,64,2,81.25,75.83333333333333,0.0,0.0,18.75,24.166666666666668
ISIC,1994,1,CT-Risk,2,0,current,64,2,79.6875,73.75,0.0,0.0,20.3125,26.25
ISIC,1994,2,CT-J-CB,4,2,old,64,2,60.9375,60.41666666666667,29.6875,30.41666666666667,9.375,9.166666666666668
ISIC,1994,2,CT-J-CB,4,2,current,78,2,55.12820512820513,55.207646671061305,17.94871794871795,17.600527356624916,26.923076923076923,27.191825972313776
ISIC,1994,2,CT-J-Stale,4,2,old,64,2,17.1875,17.916666666666668,81.25,80.0,1.5625,2.083333333333333
ISIC,1994,2,CT-J-Stale,4,2,current,78,2,58.97435897435898,58.99802241265656,11.538461538461538,11.502966381015161,29.48717948717949,29.49901120632828
ISIC,1994,2,PT-CB,4,2,old,64,2,68.75,65.83333333333333,20.3125,22.083333333333332,10.9375,12.083333333333332
