dataset,seed,task,method,head_index,original_label,n_images,n_correct,recall,margin_mean,n_components
HK,1995,11,F1,7,1,113,106,93.80530973451327,0.32324727408636356,113
HK,1995,11,F1,8,8,153,150,98.03921568627452,0.3117148954552355,153
HK,1995,11,F1,9,22,21,16,76.19047619047619,0.09936494707975442,21
HK,1995,11,F1,10,19,2,0,0.0,-0.14939710489314179,2
HK,1995,11,F1,11,17,5,3,60.0,0.05608056509317864,5
HK,1995,11,F1,12,18,33,13,39.39393939393939,-0.03696995774884744,33
HK,1995,11,F1,13,6,1,0,0.0,-0.21159517759896637,1
HK,1995,11,F1,14,20,66,12,18.181818181818183,-0.07096790129598204,66
HK,1995,11,F1,15,0,7,5,71.42857142857143,0.0413115528235032,7
HK,1995,11,F1,16,3,157,127,80.89171974522293,0.15118154742747578,157
HK,1995,11,F1,17,11,61,13,21.311475409836067,-0.06637100957955545,61
HK,1995,11,F1,18,2,182,150,82.41758241758242,0.3032241810211836,182
HK,1995,11,F1,19,21,4,0,0.0,-0.10571384040088816,4
HK,1995,11,F1,20,4,165,144,87.27272727272727,0.226884719824157,165
HK,1995,11,F1,21,10,150,112,74.66666666666667,0.11106453399639493,150
HK,1995,11,F1,22,7,21,21,100.0,0.459556619664215,21
ISIC,1993,1,F1,0,4,41,39,95.1219512195122,0.6400010958571355,38
ISIC,1993,1,F1,1,0,44,44,100.0,0.8619492072635871,44
ISIC,1993,2,F1,0,4,41,32,78.04878048780488,0.2573545802119436,38
ISIC,1993,2,F1,1,0,44,41,93.18181818181819,0.4675030694209539,44
ISIC,1993,2,F1,2,3,40,26,65.0,0.12725140629208473,37
ISIC,1993,2,F1,3,7,24,14,58.333333333333336,0.06922933813021113,20
ISIC,1993,3,F1,0,4,41,25,60.97560975609756,0.0976408387450724,38
ISIC,1993,3,F1,1,0,44,40,90.9090909090909,0.37840014718143,44
ISIC,1993,3,F1,2,3,40,24,60.0,0.0386277605266436,37
ISIC,1993,3,F1,3,7,24,14,58.333333333333336,0.0647938417220965,20
ISIC,1993,3,F1,4,5,37,19,51.351351351351354,0.07321677891505586,34
ISIC,1993,3,F1,5,6,26,24,92.3076923076923,0.4167373591810738,24
ISIC,1993,4,F1,0,4,41,25,60.97560975609756,0.04886352423631088,38
ISIC,1993,4,F1,1,0,44,35,79.54545454545455,0.1682931796934798,44
ISIC,1993,4,F1,2,3,40,19,47.5,0.0054415535021630265,37
ISIC,1993,4,F1,3,7,24,13,54.166666666666664,0.06831146789509664,20
ISIC,1993,4,F1,4,5,37,17,45.945945945945944,0.0426815707100433,34
ISIC,1993,4,F1,5,6,26,23,88.46153846153847,0.4022305712594748,24
ISIC,1993,4,F1,6,2,46,19,41.30434782608695,-0.02096303430539057,45
ISIC,1993,4,F1,7,1,37,20,54.054054054054056,0.08024025574537091,36
ISIC,1994,1,F1,0,3,40,39,97.5,0.7556535861755985,37
ISIC,1994,1,F1,1,7,24,12,50.0,0.014006326217364288,20
ISIC,1994,2,F1,0,3,40,31,77.5,0.2663251763061766,37
ISIC,1994,2,F1,1,7,24,13,54.166666666666664,0.049153658493210996,20
ISIC,1994,2,F1,2,4,41,23,56.09756097560975,0.044431693910478964,38
ISIC,1994,2,F1,3,5,37,20,54.054054054054056,0.05510207925609087,34
ISIC,1994,3,F1,0,3,40,17,42.5,-0.015873665872201227,37
ISIC,1994,3,F1,1,7,24,12,50.0,0.015515903616513359,20
ISIC,1994,3,F1,2,4,41,24,58.53658536585366,0.06489927474077134,38
ISIC,1994,3,F1,3,5,37,18,48.648648648648646,0.028963826337398302,34
ISIC,1994,3,F1,4,1,37,18,48.648648648648646,0.08164166608770947,36
ISIC,1994,3,F1,5,0,44,33,75.0,0.19897880117714806,44
ISIC,1994,4,F1,0,3,40,12,30.0,-0.03666453558737304,37
ISIC,1994,4,F1,1,7,24,13,54.166666666666664,0.02331013591342283,20
ISIC,1994,4,F1,2,4,41,25,60.97560975609756,0.028122370654642608,38
ISIC,1994,4,F1,3,5,37,18,48.648648648648646,0.008553642272407208,34
ISIC,1994,4,F1,4,1,37,19,51.351351351351354,0.07150741287986485,36
ISIC,1994,4,F1,5,0,44,33,75.0,0.1376625038382359,44
ISIC,1994,4,F1,6,6,26,22,84.61538461538461,0.37561177534437157,24
ISIC,1994,4,F1,7,2,46,17,36.95652173913044,-0.029549486491843836,45
ISIC,1995,1,F1,0,1,37,32,86.48648648648648,0.4286959922209206,36
ISIC,1995,1,F1,1,3,40,34,85.0,0.49930183804488204,37
ISIC,1995,2,F1,0,1,37,24,64.86486486486487,0.18807743769699745,36
ISIC,1995,2,F1,1,3,40,33,82.5,0.2535243316793556,37
ISIC,1995,2,F1,2,0,44,35,79.54545454545455,0.23416128689069646,44
ISIC,1995,2,F1,3,6,26,23,88.46153846153847,0.4433572934917599,24
ISIC,1995,3,F1,0,1,37,21,56.75675675675676,0.10577885165818472,36
ISIC,1995,3,F1,1,3,40,21,52.5,0.02677835310481035,37
ISIC,1995,3,F1,2,0,44,36,81.81818181818181,0.20451409142659463,44
ISIC,1995,3,F1,3,6,26,24,92.3076923076923,0.425511329001769,24
ISIC,1995,3,F1,4,4,41,24,58.53658536585366,0.06356183572650638,38
ISIC,1995,3,F1,5,5,37,18,48.648648648648646,0.04015479068274795,34
ISIC,1995,4,F1,0,1,37,21,56.75675675675676,0.08843748481115483,36
ISIC,1995,4,F1,1,3,40,18,45.0,0.010977018426704918,37
ISIC,1995,4,F1,2,0,44,34,77.27272727272727,0.1496339475103004,44
ISIC,1995,4,F1,3,6,26,24,92.3076923076923,0.3928859667660586,24
ISIC,1995,4,F1,4,4,41,23,56.09756097560975,0.030946988590018064,38
ISIC,1995,4,F1,5,5,37,19,51.351351351351354,0.012852183214019644,34
ISIC,1995,4,F1,6,2,46,22,47.82608695652174,-0.012497185626912136,45
ISIC,1995,4,F1,7,7,24,14,58.333333333333336,0.03187851000609423,20
HK,1993,1,C0,0,0,7,7,100.0,0.9965898693601934,7
HK,1993,1,C0,1,4,165,165,100.0,0.9755074601718169,165
HK,1993,1,P,0,0,7,7,100.0,0.9989658135103044,7
HK,1993,1,P,1,4,165,165,100.0,0.9752099327141357,165
HK,1993,2,C0,0,0,7,6,85.71428571428571,0.3753662776521818,7
HK,1993,2,C0,1,4,165,165,100.0,0.7925758402258125,165
HK,1993,2,C0,2,12,41,36,87.8048780487805,0.48310836220208253,41
HK,1993,2,C0,3,8,153,153,100.0,0.8568622613274457,153
HK,1993,2,P,0,0,7,7,100.0,0.45789602993998246,7
HK,1993,2,P,1,4,165,165,100.0,0.8112444435457606,165
HK,1993,2,P,2,12,41,36,87.8048780487805,0.4627146541666401,41
HK,1993,2,P,3,8,153,153,100.0,0.8575321671724484,153
HK,1993,3,C0,0,0,7,3,42.857142857142854,-0.013978796161355065,7
HK,1993,3,C0,1,4,165,165,100.0,0.7830861544340776,165
HK,1993,3,C0,2,12,41,30,73.17073170731707,0.2024332887902121,41
HK,1993,3,C0,3,8,153,153,100.0,0.7770889918784426,153
HK,1993,3,C0,4,2,182,182,100.0,0.8177843445763241,182
HK,1993,3,C0,5,11,61,51,83.60655737704919,0.25067627723691127,61
HK,1993,3,P,0,0,7,5,71.42857142857143,0.16309461817956067,7
HK,1993,3,P,1,4,165,165,100.0,0.7658626225546005,165
HK,1993,3,P,2,12,41,31,75.60975609756098,0.28403414885412903,41
HK,1993,3,P,3,8,153,153,100.0,0.7797721000999092,153
HK,1993,3,P,4,2,182,182,100.0,0.8154700243152687,182
HK,1993,3,P,5,11,61,40,65.57377049180327,0.11146272402857625,61
HK,1993,4,C0,0,0,7,2,28.571428571428573,-0.09259820038178201,7
HK,1993,4,C0,1,4,165,75,45.45454545454545,-0.027577431955423403,165
HK,1993,4,C0,2,12,41,25,60.97560975609756,0.1073764421414052,41
HK,1993,4,C0,3,8,153,146,95.42483660130719,0.3866604858764777,153
HK,1993,4,C0,4,2,182,182,100.0,0.6281077595003496,182
HK,1993,4,C0,5,11,61,54,88.52459016393442,0.29196862935234497,61
HK,1993,4,C0,6,17,5,5,100.0,0.4070845116562067,5
HK,1993,4,C0,7,3,157,151,96.17834394904459,0.475176964250599,157
HK,1993,4,P,0,0,7,5,71.42857142857143,0.15513839260874265,7
HK,1993,4,P,1,4,165,142,86.06060606060606,0.361885420128462,165
HK,1993,4,P,2,12,41,31,75.60975609756098,0.2610807197608072,41
HK,1993,4,P,3,8,153,152,99.34640522875817,0.6009290968167461,153
HK,1993,4,P,4,2,182,182,100.0,0.7713995311453525,182
HK,1993,4,P,5,11,61,40,65.57377049180327,0.09390783696110377,61
HK,1993,4,P,6,17,5,5,100.0,0.34996437341080666,5
HK,1993,4,P,7,3,157,133,84.71337579617834,0.3018650556823538,157
HK,1993,5,C0,0,0,7,0,0.0,-0.6185092475291069,7
HK,1993,5,C0,1,4,165,98,59.39393939393939,0.03385977308316833,165
HK,1993,5,C0,2,12,41,1,2.4390243902439024,-0.3329045953829519,41
HK,1993,5,C0,3,8,153,147,96.07843137254902,0.3364964335512806,153
HK,1993,5,C0,4,2,182,182,100.0,0.3986784327936101,182
HK,1993,5,C0,5,11,61,0,0.0,-0.5203669392286074,61
HK,1993,5,C0,6,17,5,3,60.0,0.13691171015864229,5
HK,1993,5,C0,7,3,157,153,97.45222929936305,0.41846070747346026,157
HK,1993,5,C0,8,21,4,4,100.0,0.4042477369125869,4
HK,1993,5,C0,9,16,8,8,100.0,0.5656308914739281,8
HK,1993,5,P,0,0,7,4,57.142857142857146,0.0630454297096208,7
HK,1993,5,P,1,4,165,143,86.66666666666667,0.33571243311251514,165
HK,1993,5,P,2,12,41,33,80.48780487804878,0.22413502861286594,41
HK,1993,5,P,3,8,153,150,98.03921568627452,0.5492666101064103,153
HK,1993,5,P,4,2,182,182,100.0,0.7257886869735198,182
HK,1993,5,P,5,11,61,34,55.73770491803279,0.0309709327176421,61
HK,1993,5,P,6,17,5,4,80.0,0.27394342446190684,5
HK,1993,5,P,7,3,157,135,85.98726114649682,0.2725383830256176,157
HK,1993,5,P,8,21,4,4,100.0,0.27746778749000567,4
HK,1993,5,P,9,16,8,4,50.0,-0.022618264884424956,8
HK,1993,6,C0,0,0,7,1,14.285714285714286,-0.15708366305878826,7
HK,1993,6,C0,1,4,165,141,85.45454545454545,0.23121495828084676,165
HK,1993,6,C0,2,12,41,19,46.34146341463415,-0.0334260318375181,41
HK,1993,6,C0,3,8,153,142,92.81045751633987,0.253305580625853,153
HK,1993,6,C0,4,2,182,181,99.45054945054945,0.3298591410605583,182
HK,1993,6,C0,5,11,61,6,9.836065573770492,-0.15190759162608355,61
HK,1993,6,C0,6,17,5,3,60.0,0.024576906804146516,5
HK,1993,6,C0,7,3,157,120,76.43312101910828,0.14266352221132544,157
HK,1993,6,C0,8,21,4,0,0.0,-0.18351471404902983,4
HK,1993,6,C0,9,16,8,8,100.0,0.15560640830359884,8
HK,1993,6,C0,10,22,21,19,90.47619047619048,0.27084728617255543,21
HK,1993,6,C0,11,13,160,157,98.125,0.5081004866207259,160
HK,1993,6,P,0,0,7,5,71.42857142857143,0.06187359955467991,7
HK,1993,6,P,1,4,165,142,86.06060606060606,0.30849548697190743,165
HK,1993,6,P,2,12,41,35,85.36585365853658,0.19488498320298195,41
HK,1993,6,P,3,8,153,150,98.03921568627452,0.48642818205065974,153
HK,1993,6,P,4,2,182,182,100.0,0.6822617141464831,182
HK,1993,6,P,5,11,61,35,57.377049180327866,0.023408557902504134,61
HK,1993,6,P,6,17,5,4,80.0,0.20484474567743244,5
HK,1993,6,P,7,3,157,136,86.62420382165605,0.23832061544024558,157
HK,1993,6,P,8,21,4,1,25.0,-0.14290654354403576,4
HK,1993,6,P,9,16,8,4,50.0,-0.020783259242216044,8
HK,1993,6,P,10,22,21,16,76.19047619047619,0.180450815137246,21
HK,1993,6,P,11,13,160,152,95.0,0.4274828930795305,160
HK,1993,7,C0,0,0,7,5,71.42857142857143,0.03711280212664022,7
HK,1993,7,C0,1,4,165,136,82.42424242424242,0.16900505220274706,165
HK,1993,7,C0,2,12,41,27,65.85365853658537,0.04283726087196947,41
HK,1993,7,C0,3,8,153,115,75.16339869281046,0.08105332710503878,153
HK,1993,7,C0,4,2,182,162,89.01098901098901,0.1881763662746801,182
HK,1993,7,C0,5,11,61,23,37.704918032786885,-0.045859763672628125,61
HK,1993,7,C0,6,17,5,0,0.0,-0.19000918505263148,5
HK,1993,7,C0,7,3,157,131,83.43949044585987,0.14569791134300297,157
HK,1993,7,C0,8,21,4,1,25.0,-0.12465416820384251,4
HK,1993,7,C0,9,16,8,4,50.0,0.004918669960029241,8
HK,1993,7,C0,10,22,21,9,42.857142857142854,-0.0014779097901020481,21
HK,1993,7,C0,11,13,160,147,91.875,0.2916739869394268,160
HK,1993,7,C0,12,18,33,30,90.9090909090909,0.18036296888652226,33
HK,1993,7,C0,13,14,60,59,98.33333333333333,0.5195723551452931,60
HK,1993,7,P,0,0,7,5,71.42857142857143,0.05828879759722404,7
HK,1993,7,P,1,4,165,144,87.27272727272727,0.28911080730734273,165
HK,1993,7,P,2,12,41,35,85.36585365853658,0.18297150047153915,41
HK,1993,7,P,3,8,153,151,98.69281045751634,0.4280841539478975,153
HK,1993,7,P,4,2,182,182,100.0,0.6552205401514228,182
HK,1993,7,P,5,11,61,35,57.377049180327866,0.019270317092058894,61
HK,1993,7,P,6,17,5,3,60.0,0.04728299074770766,5
HK,1993,7,P,7,3,157,133,84.71337579617834,0.21685888450115168,157
HK,1993,7,P,8,21,4,1,25.0,-0.12186751716376976,4
HK,1993,7,P,9,16,8,4,50.0,-0.017093371854833044,8
HK,1993,7,P,10,22,21,16,76.19047619047619,0.16123407680841484,21
HK,1993,7,P,11,13,160,153,95.625,0.3935870459983151,160
HK,1993,7,P,12,18,33,17,51.515151515151516,0.0071332000320732504,33
HK,1993,7,P,13,14,60,59,98.33333333333333,0.5109806041825193,60
HK,1993,8,C0,0,0,7,0,0.0,-0.5113228183755442,7
HK,1993,8,C0,1,4,165,130,78.78787878787878,0.0866031654284278,165
HK,1993,8,C0,2,12,41,0,0.0,-0.42114363399527494,41
HK,1993,8,C0,3,8,153,111,72.54901960784314,0.059987222177200615,153
HK,1993,8,C0,4,2,182,152,83.51648351648352,0.12517837050541095,182
HK,1993,8,C0,5,11,61,0,0.0,-0.5337451804966533,61
HK,1993,8,C0,6,17,5,0,0.0,-0.07702787489295318,5
HK,1993,8,C0,7,3,157,129,82.1656050955414,0.08487022055955176,157
HK,1993,8,C0,8,21,4,1,25.0,-0.12288117314009504,4
HK,1993,8,C0,9,16,8,0,0.0,-0.49356600395004424,8
HK,1993,8,C0,10,22,21,3,14.285714285714286,-0.12370693629121715,21
HK,1993,8,C0,11,13,160,123,76.875,0.06437171895476862,160
HK,1993,8,C0,12,18,33,14,42.42424242424242,-0.06055038344803063,33
HK,1993,8,C0,13,14,60,59,98.33333333333333,0.3353613707660831,60
HK,1993,8,C0,14,9,164,164,100.0,0.6388408290794827,164
HK,1993,8,C0,15,19,2,1,50.0,-0.03227020005351081,2
HK,1993,8,P,0,0,7,5,71.42857142857143,0.05076788330892033,7
HK,1993,8,P,1,4,165,144,87.27272727272727,0.27348409482161445,165
HK,1993,8,P,2,12,41,35,85.36585365853658,0.1714736010293899,41
HK,1993,8,P,3,8,153,149,97.38562091503267,0.3986144750035743,153
HK,1993,8,P,4,2,182,182,100.0,0.6359897400128246,182
HK,1993,8,P,5,11,61,33,54.09836065573771,-0.005896328126678866,61
HK,1993,8,P,6,17,5,3,60.0,0.0454638414577058,5
HK,1993,8,P,7,3,157,131,83.43949044585987,0.19984031261936222,157
HK,1993,8,P,8,21,4,1,25.0,-0.11555684454639198,4
HK,1993,8,P,9,16,8,4,50.0,-0.012397771236029576,8
HK,1993,8,P,10,22,21,16,76.19047619047619,0.15532163344212432,21
HK,1993,8,P,11,13,160,151,94.375,0.36572934707442994,160
HK,1993,8,P,12,18,33,15,45.45454545454545,-0.02450859741746527,33
HK,1993,8,P,13,14,60,59,98.33333333333333,0.4980761428790578,60
HK,1993,8,P,14,9,164,162,98.78048780487805,0.529844582560321,164
HK,1993,8,P,15,19,2,0,0.0,-0.17006711175406847,2
HK,1993,9,C0,0,0,7,0,0.0,-0.2821957638352836,7
HK,1993,9,C0,1,4,165,75,45.45454545454545,-0.00762626767537417,165
HK,1993,9,C0,2,12,41,0,0.0,-0.2920042546556061,41
HK,1993,9,C0,3,8,153,54,35.294117647058826,-0.043880310204139954,153
HK,1993,9,C0,4,2,182,36,19.78021978021978,-0.0367310135447295,182
HK,1993,9,C0,5,11,61,0,0.0,-0.31857805354514845,61
HK,1993,9,C0,6,17,5,0,0.0,-0.050926198590470276,5
HK,1993,9,C0,7,3,157,99,63.05732484076433,0.005440835330303021,157
HK,1993,9,C0,8,21,4,0,0.0,-0.2224361063636956,4
HK,1993,9,C0,9,16,8,0,0.0,-0.25939255322490923,8
HK,1993,9,C0,10,22,21,1,4.761904761904762,-0.1799704187901973,21
HK,1993,9,C0,11,13,160,70,43.75,-0.03303035744671995,160
HK,1993,9,C0,12,18,33,1,3.0303030303030303,-0.1348790194074591,33
HK,1993,9,C0,13,14,60,50,83.33333333333333,0.049840397826753674,60
HK,1993,9,C0,14,9,164,162,98.78048780487805,0.19760869547170817,164
HK,1993,9,C0,15,19,2,0,0.0,-0.11033129517068621,2
HK,1993,9,C0,16,15,123,123,100.0,0.5130666735435557,123
HK,1993,9,C0,17,6,1,1,100.0,0.2202986319608421,1
HK,1993,9,P,0,0,7,5,71.42857142857143,0.05032930926839033,7
HK,1993,9,P,1,4,165,144,87.27272727272727,0.26023881534743054,165
HK,1993,9,P,2,12,41,35,85.36585365853658,0.16179674317545728,41
HK,1993,9,P,3,8,153,150,98.03921568627452,0.35846759758413604,153
HK,1993,9,P,4,2,182,182,100.0,0.6154106349515888,182
HK,1993,9,P,5,11,61,31,50.81967213114754,-0.008929473219035393,61
HK,1993,9,P,6,17,5,3,60.0,0.05071913679866378,5
HK,1993,9,P,7,3,157,129,82.1656050955414,0.1862350991198573,157
HK,1993,9,P,8,21,4,1,25.0,-0.10999768312887448,4
HK,1993,9,P,9,16,8,4,50.0,-0.011594662794653963,8
HK,1993,9,P,10,22,21,16,76.19047619047619,0.1436796663516076,21
HK,1993,9,P,11,13,160,152,95.0,0.3467139282171622,160
HK,1993,9,P,12,18,33,13,39.39393939393939,-0.029585205159760337,33
HK,1993,9,P,13,14,60,59,98.33333333333333,0.38628412104434845,60
HK,1993,9,P,14,9,164,162,98.78048780487805,0.48976562049536543,164
HK,1993,9,P,15,19,2,0,0.0,-0.16646475242821496,2
HK,1993,9,P,16,15,123,122,99.1869918699187,0.5904597240727042,123
HK,1993,9,P,17,6,1,0,0.0,-0.1862013711042124,1
HK,1993,10,C0,0,0,7,0,0.0,-0.1391127084161053,7
HK,1993,10,C0,1,4,165,0,0.0,-0.27149007796336616,165
HK,1993,10,C0,2,12,41,1,2.4390243902439024,-0.14179146024907077,41
HK,1993,10,C0,3,8,153,0,0.0,-0.3567582698321873,153
HK,1993,10,C0,4,2,182,0,0.0,-0.3740626010191292,182
HK,1993,10,C0,5,11,61,0,0.0,-0.1298792693823434,61
HK,1993,10,C0,6,17,5,0,0.0,-0.3682011012733123,5
HK,1993,10,C0,7,3,157,0,0.0,-0.2710481296240067,157
HK,1993,10,C0,8,21,4,0,0.0,-0.36945428615390424,4
HK,1993,10,C0,9,16,8,0,0.0,-0.12543018116149748,8
HK,1993,10,C0,10,22,21,0,0.0,-0.4141882711842264,21
HK,1993,10,C0,11,13,160,0,0.0,-0.25134993277416817,160
HK,1993,10,C0,12,18,33,0,0.0,-0.3923866358616588,33
HK,1993,10,C0,13,14,60,0,0.0,-0.2579317985526861,60
HK,1993,10,C0,14,9,164,20,12.195121951219512,-0.07605852163556753,164
HK,1993,10,C0,15,19,2,0,0.0,-0.4465601163334688,2
HK,1993,10,C0,16,15,123,121,98.3739837398374,0.2716798187969285,123
HK,1993,10,C0,17,6,1,0,0.0,-0.44145736437399685,1
HK,1993,10,C0,18,5,1,0,0.0,-0.10300305079698624,1
HK,1993,10,C0,19,20,66,64,96.96969696969697,0.308212011592345,66
HK,1993,10,P,0,0,7,5,71.42857142857143,0.04910135551542516,7
HK,1993,10,P,1,4,165,143,86.66666666666667,0.2490909205999991,165
HK,1993,10,P,2,12,41,35,85.36585365853658,0.15567056492845907,41
HK,1993,10,P,3,8,153,150,98.03921568627452,0.34069664593584287,153
HK,1993,10,P,4,2,182,182,100.0,0.5986364477086726,182
HK,1993,10,P,5,11,61,30,49.18032786885246,-0.010614986787473805,61
HK,1993,10,P,6,17,5,4,80.0,0.05330402014236132,5
HK,1993,10,P,7,3,157,130,82.80254777070064,0.1741051476099164,157
HK,1993,10,P,8,21,4,0,0.0,-0.11469306036995627,4
HK,1993,10,P,9,16,8,4,50.0,-0.011123806433197533,8
HK,1993,10,P,10,22,21,16,76.19047619047619,0.11519922710511306,21
HK,1993,10,P,11,13,160,151,94.375,0.3363576036090917,160
HK,1993,10,P,12,18,33,13,39.39393939393939,-0.04288850476190906,33
HK,1993,10,P,13,14,60,57,95.0,0.2482853159618517,60
HK,1993,10,P,14,9,164,162,98.78048780487805,0.47305571782410627,164
HK,1993,10,P,15,19,2,0,0.0,-0.15831018828958762,2
HK,1993,10,P,16,15,123,122,99.1869918699187,0.5689791263187317,123
HK,1993,10,P,17,6,1,0,0.0,-0.22831092920388993,1
HK,1993,10,P,18,5,1,0,0.0,-0.07847031794271542,1
HK,1993,10,P,19,20,66,15,22.727272727272727,-0.06882089132381068,66
HK,1993,11,C0,0,0,7,0,0.0,-0.6960247071023936,7
HK,1993,11,C0,1,4,165,0,0.0,-0.20409215052325455,165
HK,1993,11,C0,2,12,41,0,0.0,-0.5809781043149034,41
HK,1993,11,C0,3,8,153,0,0.0,-0.4517117059509573,153
HK,1993,11,C0,4,2,182,0,0.0,-0.46641010330310734,182
HK,1993,11,C0,5,11,61,0,0.0,-0.6096994545192908,61
HK,1993,11,C0,6,17,5,0,0.0,-0.4671958255831365,5
HK,1993,11,C0,7,3,157,0,0.0,-0.2500012617771808,157
HK,1993,11,C0,8,21,4,0,0.0,-0.2709574060439287,4
HK,1993,11,C0,9,16,8,0,0.0,-0.6757747074271038,8
HK,1993,11,C0,10,22,21,0,0.0,-0.3635196280267331,21
HK,1993,11,C0,11,13,160,0,0.0,-0.3273753731070624,160
HK,1993,11,C0,12,18,33,0,0.0,-0.38789970177099176,33
HK,1993,11,C0,13,14,60,0,0.0,-0.22097926447874608,60
HK,1993,11,C0,14,9,164,0,0.0,-0.4967892795800041,164
HK,1993,11,C0,15,19,2,0,0.0,-0.40268375827091696,2
HK,1993,11,C0,16,15,123,2,1.6260162601626016,-0.2674220682554513,123
HK,1993,11,C0,17,6,1,0,0.0,-0.4309486344371709,1
HK,1993,11,C0,18,5,1,0,0.0,-0.2703564017411338,1
HK,1993,11,C0,19,20,66,3,4.545454545454546,-0.2248532733170695,66
HK,1993,11,C0,20,10,150,150,100.0,0.6271293925376333,150
HK,1993,11,C0,21,7,21,21,100.0,0.6290386929272168,21
HK,1993,11,C0,22,1,113,96,84.95575221238938,0.36948673875078425,113
HK,1993,11,P,0,0,7,5,71.42857142857143,0.04233934569108888,7
HK,1993,11,P,1,4,165,144,87.27272727272727,0.2315578318588309,165
HK,1993,11,P,2,12,41,34,82.92682926829268,0.14840943199426126,41
HK,1993,11,P,3,8,153,149,97.38562091503267,0.3026236654059041,153
HK,1993,11,P,4,2,182,150,82.41758241758242,0.29599127893928595,182
HK,1993,11,P,5,11,61,14,22.950819672131146,-0.06683320772617057,61
HK,1993,11,P,6,17,5,3,60.0,0.05075321045001459,5
HK,1993,11,P,7,3,157,129,82.1656050955414,0.15384447918872507,157
HK,1993,11,P,8,21,4,0,0.0,-0.10459107004622689,4
HK,1993,11,P,9,16,8,3,37.5,-0.03700924284639845,8
HK,1993,11,P,10,22,21,16,76.19047619047619,0.10328430704960781,21
HK,1993,11,P,11,13,160,151,94.375,0.3126309251646573,160
HK,1993,11,P,12,18,33,11,33.333333333333336,-0.041708917093532825,33
HK,1993,11,P,13,14,60,54,90.0,0.22358416793848176,60
HK,1993,11,P,14,9,164,162,98.78048780487805,0.4310762617379601,164
HK,1993,11,P,15,19,2,0,0.0,-0.14685972949354736,2
HK,1993,11,P,16,15,123,122,99.1869918699187,0.5515453729057627,123
HK,1993,11,P,17,6,1,0,0.0,-0.20907635750697254,1
HK,1993,11,P,18,5,1,0,0.0,-0.07435016285602503,1
HK,1993,11,P,19,20,66,11,16.666666666666668,-0.07134659628192307,66
HK,1993,11,P,20,10,150,118,78.66666666666667,0.1094622954424091,150
HK,1993,11,P,21,7,21,21,100.0,0.45615793082647715,21
HK,1993,11,P,22,1,113,107,94.69026548672566,0.32141255286536835,113
HK,1994,1,C0,0,22,21,21,100.0,0.963657293343498,21
HK,1994,1,C0,1,16,8,8,100.0,0.9671022278978711,8
HK,1994,1,P,0,22,21,21,100.0,0.9625222421239814,21
HK,1994,1,P,1,16,8,8,100.0,0.9823549974431678,8
HK,1994,2,C0,0,22,21,21,100.0,0.6493361468623523,21
HK,1994,2,C0,1,16,8,7,87.5,0.36552589328273644,8
HK,1994,2,C0,2,12,41,37,90.2439024390244,0.4978656902049312,41
HK,1994,2,C0,3,13,160,155,96.875,0.7487772403750395,160
HK,1994,2,P,0,22,21,21,100.0,0.6699336475749407,21
HK,1994,2,P,1,16,8,8,100.0,0.42880054666294604,8
HK,1994,2,P,2,12,41,37,90.2439024390244,0.47515929613793134,41
HK,1994,2,P,3,13,160,156,97.5,0.7507783882923619,160
HK,1994,3,C0,0,22,21,8,38.095238095238095,-0.024751614840285832,21
HK,1994,3,C0,1,16,8,7,87.5,0.30049596128537787,8
HK,1994,3,C0,2,12,41,36,87.8048780487805,0.43141662771676187,41
HK,1994,3,C0,3,13,160,155,96.875,0.5914705573930081,160
HK,1994,3,C0,4,21,4,3,75.0,0.10419158355585612,4
HK,1994,3,C0,5,4,165,164,99.39393939393939,0.7612812914770095,165
HK,1994,3,P,0,22,21,16,76.19047619047619,0.2572025701965141,21
HK,1994,3,P,1,16,8,8,100.0,0.388472923618332,8
HK,1994,3,P,2,12,41,36,87.8048780487805,0.4011331697759693,41
HK,1994,3,P,3,13,160,156,97.5,0.671686463363175,160
HK,1994,3,P,4,21,4,1,25.0,-0.21711917034146933,4
HK,1994,3,P,5,4,165,165,100.0,0.7557749478590069,165
HK,1994,4,C0,0,22,21,8,38.095238095238095,-0.04924833943388183,21
HK,1994,4,C0,1,16,8,8,100.0,0.3226718923365721,8
HK,1994,4,C0,2,12,41,36,87.8048780487805,0.32017636598138277,41
HK,1994,4,C0,3,13,160,147,91.875,0.40594178572870304,160
HK,1994,4,C0,4,21,4,2,50.0,0.011617744182911428,4
HK,1994,4,C0,5,4,165,164,99.39393939393939,0.6805327274562,165
HK,1994,4,C0,6,19,2,0,0.0,-0.28503960899240144,2
HK,1994,4,C0,7,17,5,4,80.0,0.36664819164263324,5
HK,1994,4,P,0,22,21,16,76.19047619047619,0.22189839809080314,21
HK,1994,4,P,1,16,8,8,100.0,0.3624521201785772,8
HK,1994,4,P,2,12,41,35,85.36585365853658,0.35388226186383936,41
HK,1994,4,P,3,13,160,152,95.0,0.5689549827157296,160
HK,1994,4,P,4,21,4,1,25.0,-0.18148772873255264,4
HK,1994,4,P,5,4,165,165,100.0,0.7186327453676884,165
HK,1994,4,P,6,19,2,0,0.0,-0.22306693091150226,2
HK,1994,4,P,7,17,5,4,80.0,0.23717132330193644,5
HK,1994,5,C0,0,22,21,14,66.66666666666667,0.0491733896388855,21
HK,1994,5,C0,1,16,8,1,12.5,-0.4905032606231726,8
